0 1 0
0.01 1 -0.5
0.02 0.995 -1
0.03 0.985 -1.4975
0.04 0.970025 -1.99
0.05 0.950125 -2.47501
0.06 0.925375 -2.95007
0.07 0.895874 -3.41276
0.08 0.861747 -3.8607
0.09 0.82314 -4.29157
0.1 0.780224 -4.70314
0.11 0.733192 -5.09325
0.12 0.68226 -5.45985
0.13 0.627661 -5.80098
0.14 0.569652 -6.11481
0.15 0.508503 -6.39964
0.16 0.444507 -6.65389
0.17 0.377968 -6.87614
0.18 0.309207 -7.06513
0.19 0.238556 -7.21973
0.2 0.166358 -7.33901
0.21 0.0929682 -7.42219
0.22 0.0187464 -7.46867
0.23 -0.0559404 -7.47804
0.24 -0.130721 -7.45007
0.25 -0.205222 -7.38471
0.26 -0.279069 -7.2821
0.27 -0.35189 -7.14257
0.28 -0.423315 -6.96662
0.29 -0.492982 -6.75497
0.3 -0.560531 -6.50847
0.31 -0.625616 -6.22821
0.32 -0.687898 -5.9154
0.33 -0.747052 -5.57145
0.34 -0.802767 -5.19793
0.35 -0.854746 -4.79654
0.36 -0.902711 -4.36917
0.37 -0.946403 -3.91781
0.38 -0.985581 -3.44461
0.39 -1.02003 -2.95182
0.4 -1.04955 -2.44181
0.41 -1.07396 -1.91704
0.42 -1.09313 -1.38005
0.43 -1.10693 -0.833487
0.44 -1.11527 -0.28002
0.45 -1.11807 0.277615
0.46 -1.11529 0.83665
0.47 -1.10693 1.3943
0.48 -1.09298 1.94776
0.49 -1.07351 2.49425
0.5 -1.04856 3.03101
0.51 -1.01825 3.55529
0.52 -0.982701 4.06441
0.53 -0.942057 4.55577
0.54 -0.896499 5.02679
0.55 -0.846231 5.47504
0.56 -0.791481 5.89816
0.57 -0.732499 6.2939
0.58 -0.66956 6.66015
0.59 -0.602959 6.99493
0.6 -0.533009 7.29641
0.61 -0.460045 7.56291
0.62 -0.384416 7.79294
0.63 -0.306487 7.98514
0.64 -0.226635 8.13839
0.65 -0.145252 8.25171
0.66 -0.0627345 8.32433
0.67 0.0205088 8.3557
0.68 0.104066 8.34544
0.69 0.18752 8.29341
0.7 0.270454 8.19965
0.71 0.352451 8.06442
0.72 0.433095 7.8882
0.73 0.511977 7.67165
0.74 0.588693 7.41566
0.75 0.66285 7.12132
0.76 0.734063 6.78989
0.77 0.801962 6.42286
0.78 0.866191 6.02188
0.79 0.926409 5.58878
0.8 0.982297 5.12558
0.81 1.03355 4.63443
0.82 1.0799 4.11765
0.83 1.12107 3.5777
0.839999 1.15685 3.01717
0.849999 1.18702 2.43874
0.859999 1.21141 1.84523
0.869999 1.22986 1.23952
0.879999 1.24226 0.624594
0.889999 1.2485 0.00346488
0.899999 1.24854 -0.620787
0.909999 1.24233 -1.24506
0.919999 1.22988 -1.86622
0.929999 1.21122 -2.48116
0.939999 1.18641 -3.08677
0.949999 1.15554 -3.67997
0.959999 1.11874 -4.25774
0.969999 1.07616 -4.81711
0.979999 1.02799 -5.35519
0.989999 0.974438 -5.86919
0.999999 0.915746 -6.35641
1.01 0.852182 -6.81428
1.02 0.784039 -7.24037
1.03 0.711636 -7.63239
1.04 0.635312 -7.98821
1.05 0.55543 -8.30586
1.06 0.472371 -8.58358
1.07 0.386535 -8.81977
1.08 0.298338 -9.01303
1.09 0.208207 -9.1622
1.1 0.116585 -9.26631
1.11 0.0239223 -9.3246
1.12 -0.0693237 -9.33656
1.13 -0.162689 -9.3019
1.14 -0.255708 -9.22055
1.15 -0.347914 -9.0927
1.16 -0.438841 -8.91874
1.17 -0.528028 -8.69932
1.18 -0.615021 -8.43531
1.19 -0.699374 -8.1278
1.2 -0.780652 -7.77811
1.21 -0.858434 -7.38778
1.22 -0.932311 -6.95857
1.23 -1.0019 -6.49241
1.24 -1.06682 -5.99146
1.25 -1.12674 -5.45805
1.26 -1.18132 -4.89468
1.27 -1.23026 -4.30403
1.28 -1.2733 -3.68889
1.29 -1.31019 -3.05224
1.3 -1.34071 -2.39715
1.31 -1.36469 -1.72679
1.32 -1.38195 -1.04445
1.33 -1.3924 -0.353469
1.34 -1.39593 0.342731
1.35 -1.39251 1.0407
1.36 -1.3821 1.73695
1.37 -1.36473 2.428
1.38 -1.34045 3.11036
1.39 -1.30935 3.78059
1.4 -1.27154 4.43526
1.41 -1.22719 5.07103
1.42 -1.17648 5.68463
1.43 -1.11963 6.27286
1.44 -1.0569 6.83268
1.45 -0.988575 7.36113
1.46 -0.914964 7.85542
1.47 -0.83641 8.3129
1.48 -0.753281 8.73111
1.49 -0.66597 9.10775
1.5 -0.574892 9.44073
1.51 -0.480485 9.72818
1.52 -0.383203 9.96842
1.53 -0.283519 10.16
1.54 -0.181919 10.3018
1.55 -0.0789011 10.3927
1.56 0.0250263 10.4322
1.57 0.129348 10.4197
1.58 0.233545 10.355
1.59 0.337095 10.2382
1.6 0.439477 10.0697
1.61 0.540174 9.84995
1.62 0.638674 9.57986
1.63 0.734472 9.26052
1.64 0.827077 8.89328
1.65 0.91601 8.47975
1.66 1.00081 8.02174
1.67 1.08103 7.52134
1.68 1.15624 6.98082
1.69 1.22605 6.40271
1.7 1.29007 5.78968
1.71 1.34797 5.14465
1.72 1.39942 4.47066
1.73 1.44412 3.77095
1.74 1.48183 3.04889
1.75 1.51232 2.30797
1.76 1.5354 1.55181
1.77 1.55092 0.784111
1.78 1.55876 0.0086512
1.79 1.55885 -0.770729
1.8 1.55114 -1.55015
1.81 1.53564 -2.32572
1.82 1.51238 -3.09354
1.83 1.48145 -3.84973
1.84 1.44295 -4.59046
1.85 1.39704 -5.31193
1.86 1.34392 -6.01045
1.87 1.28382 -6.68241
1.88 1.217 -7.32432
1.89 1.14375 -7.93282
1.9 1.06442 -8.5047
1.91 0.979378 -9.03691
1.92 0.889009 -9.5266
1.93 0.793743 -9.9711
1.94 0.694032 -10.368
1.95 0.590352 -10.715
1.96 0.483202 -11.0102
1.97 0.3731 -11.2518
1.98 0.260583 -11.4383
1.99 0.146199 -11.5686
2 0.0305133 -11.6417
2.01 -0.0859038 -11.657
2.02 -0.202473 -11.614
2.03 -0.318614 -11.5128
2.04 -0.433741 -11.3535
2.05 -0.547276 -11.1366
2.06 -0.658642 -10.863
2.07 -0.767272 -10.5336
2.08 -0.872608 -10.15
2.09 -0.974108 -9.7137
2.1 -1.07125 -9.22665
2.11 -1.16351 -8.69103
2.12 -1.25042 -8.10927
2.13 -1.33151 -7.48406
2.14 -1.40636 -6.8183
2.15 -1.47454 -6.11513
2.16 -1.53569 -5.37786
2.17 -1.58947 -4.61001
2.18 -1.63557 -3.81528
2.19 -1.67372 -2.99749
2.2 -1.7037 -2.16063
2.21 -1.7253 -1.30879
2.22 -1.73839 -0.446135
2.23 -1.74285 0.423061
2.24 -1.73862 1.29449
2.25 -1.72568 2.1638
2.26 -1.70404 3.02663
2.27 -1.67377 3.87865
2.28 -1.63499 4.71554
2.29 -1.58783 5.53303
2.3 -1.5325 6.32695
2.31 -1.46923 7.0932
2.32 -1.3983 7.82781
2.33 -1.32002 8.52696
2.34 -1.23475 9.18697
2.35 -1.14288 9.80435
2.36 -1.04484 10.3758
2.37 -0.941079 10.8982
2.38 -0.832097 11.3687
2.39 -0.71841 11.7848
2.4 -0.600562 12.144
2.41 -0.479122 12.4443
2.42 -0.354679 12.6838
2.43 -0.227841 12.8612
2.44 -0.099229 12.9751
2.45 0.030522 13.0247
2.46 0.160769 13.0095
2.47 0.290864 12.9291
2.48 0.420154 12.7836
2.49 0.547991 12.5736
2.5 0.673726 12.2996
2.51 0.796722 11.9627
2.52 0.916349 11.5643
2.53 1.03199 11.1062
2.54 1.14305 10.5902
2.55 1.24896 10.0186
2.56 1.34914 9.39417
2.57 1.44308 8.71959
2.58 1.53028 7.99805
2.59 1.61026 7.23291
2.6 1.68259 6.42778
2.61 1.74687 5.58649
2.62 1.80273 4.71305
2.63 1.84986 3.81169
2.64 1.88798 2.88676
2.65 1.91685 1.94277
2.66 1.93628 0.984342
2.67 1.94612 0.0162047
2.68 1.94628 -0.956855
2.69 1.93671 -1.93
2.7 1.91741 -2.89835
2.71 1.88843 -3.85706
2.72 1.84986 -4.80127
2.73 1.80185 -5.7262
2.74 1.74458 -6.62712
2.75 1.67831 -7.49941
2.76 1.60332 -8.33857
2.77 1.51993 -9.14023
2.78 1.42853 -9.9002
2.79 1.32953 -10.6145
2.8 1.22338 -11.2792
2.81 1.11059 -11.8909
2.82 0.991682 -12.4462
2.83 0.86722 -12.9421
2.84 0.737799 -13.3757
2.85 0.604043 -13.7446
2.86 0.466597 -14.0466
2.87 0.326131 -14.2799
2.88 0.183332 -14.4429
2.89 0.038903 -14.5346
2.9 -0.106443 -14.5541
2.91 -0.251984 -14.5008
2.92 -0.396992 -14.3749
2.93 -0.540741 -14.1764
2.94 -0.682504 -13.906
2.95 -0.821564 -13.5647
2.96 -0.957211 -13.154
2.97 -1.08875 -12.6753
2.98 -1.2155 -12.131
2.99 -1.33681 -11.5232
3 -1.45205 -10.8548
3.01 -1.56059 -10.1288
3.02 -1.66188 -9.34849
3.03 -1.75537 -8.51755
3.04 -1.84054 -7.63987
3.05 -1.91694 -6.71959
3.06 -1.98414 -5.76112
3.07 -2.04175 -4.76905
3.08 -2.08944 -3.74818
3.09 -2.12692 -2.70346
3.1 -2.15396 -1.64
3.11 -2.17036 -0.563023
3.12 -2.17599 0.522155
3.13 -2.17076 1.61015
3.14 -2.15466 2.69553
3.15 -2.12771 3.77286
3.16 -2.08998 4.83671
3.17 -2.04161 5.8817
3.18 -1.98279 6.90251
3.19 -1.91377 7.89391
3.2 -1.83483 8.85079
3.21 -1.74632 9.76821
3.22 -1.64864 10.6414
3.23 -1.54223 11.4657
3.24 -1.42757 12.2368
3.25 -1.3052 12.9506
3.26 -1.1757 13.6032
3.27 -1.03966 14.191
3.28 -0.897754 14.7109
3.29 -0.750645 15.1597
3.3 -0.599048 15.5351
3.31 -0.443697 15.8346
3.32 -0.285351 16.0564
3.33 -0.124787 16.1991
3.34 0.0372045 16.2615
3.35 0.19982 16.2429
3.36 0.362249 16.143
3.37 0.523679 15.9619
3.38 0.683297 15.7
3.39 0.840298 15.3584
3.4 0.993881 14.9382
3.41 1.14326 14.4413
3.42 1.28768 13.8697
3.43 1.42637 13.2258
3.44 1.55863 12.5126
3.45 1.68376 11.7333
3.46 1.80109 10.8914
3.47 1.91001 9.9909
3.48 2.00991 9.03589
3.49 2.10027 8.03094
3.5 2.18058 6.9808
3.51 2.25039 5.89051
3.52 2.3093 4.76531
3.53 2.35695 3.61067
3.54 2.39306 2.43219
3.55 2.41738 1.23566
3.56 2.42973 0.0269747
3.57 2.43 -1.18789
3.58 2.41812 -2.40289
3.59 2.3941 -3.61196
3.6 2.35798 -4.809
3.61 2.30989 -5.98799
3.62 2.25001 -7.14293
3.63 2.17858 -8.26794
3.64 2.0959 -9.35723
3.65 2.00233 -10.4052
3.66 1.89827 -11.4063
3.67 1.78421 -12.3555
3.68 1.66066 -13.2476
3.69 1.52818 -14.0779
3.7 1.3874 -14.842
3.71 1.23898 -15.5357
3.72 1.08362 -16.1552
3.73 0.922072 -16.697
3.74 0.755102 -17.158
3.75 0.583521 -17.5356
3.76 0.408165 -17.8273
3.77 0.229892 -18.0314
3.78 0.0495776 -18.1464
3.79 -0.131886 -18.1712
3.8 -0.313598 -18.1052
3.81 -0.49465 -17.9484
3.82 -0.674134 -17.7011
3.83 -0.851145 -17.364
3.84 -1.02479 -16.9385
3.85 -1.19417 -16.4261
3.86 -1.35843 -15.829
3.87 -1.51672 -15.1498
3.88 -1.66822 -14.3914
3.89 -1.81213 -13.5573
3.9 -1.9477 -12.6512
3.91 -2.07422 -11.6774
3.92 -2.19099 -10.6403
3.93 -2.29739 -9.54477
3.94 -2.39284 -8.39608
3.95 -2.4768 -7.19965
3.96 -2.5488 -5.96125
3.97 -2.60841 -4.68685
3.98 -2.65528 -3.38265
3.99 -2.68911 -2.05501
4 -2.70966 -0.710456
4.01 -2.71676 0.644372
4.02 -2.71032 2.00275
4.03 -2.69029 3.35791
4.04 -2.65671 4.70306
4.05 -2.60968 6.03141
4.06 -2.54937 7.33625
4.07 -2.476 8.61093
4.08 -2.38989 9.84894
4.09 -2.2914 11.0439
4.1 -2.18097 12.1896
4.11 -2.05907 13.2801
4.12 -1.92627 14.3096
4.13 -1.78317 15.2727
4.14 -1.63045 16.1643
4.15 -1.4688 16.9795
4.16 -1.29901 17.7139
4.17 -1.12187 18.3635
4.18 -0.938233 18.9244
4.19 -0.748989 19.3935
4.2 -0.555054 19.768
4.21 -0.357374 20.0455
4.22 -0.156919 20.2242
4.23 0.0453233 20.3027
4.24 0.24835 20.28
4.25 0.45115 20.1558
4.26 0.652708 19.9303
4.27 0.852011 19.6039
4.28 1.04805 19.1779
4.29 1.23983 18.6539
4.3 1.42637 18.034
4.31 1.60671 17.3208
4.32 1.77992 16.5174
4.33 1.94509 15.6275
4.34 2.10136 14.6549
4.35 2.24791 13.6042
4.36 2.38396 12.4803
4.37001 2.50876 11.2883
4.38001 2.62164 10.0339
4.39001 2.72198 8.7231
4.40001 2.80921 7.36211
4.41001 2.88283 5.95751
4.42001 2.94241 4.51609
4.43001 2.98757 3.04489
4.44001 3.01802 1.5511
4.45001 3.03353 0.0420923
4.46001 3.03395 -1.47467
4.47001 3.0192 -2.99165
4.48001 2.98929 -4.50125
4.49001 2.94427 -5.99589
4.50001 2.88431 -7.46803
4.51001 2.80963 -8.91018
4.52001 2.72053 -10.315
4.53001 2.61738 -11.6753
4.54001 2.50063 -12.984
4.55001 2.37079 -14.2343
4.56001 2.22845 -15.4197
4.57001 2.07425 -16.5339
4.58001 1.90891 -17.571
4.59001 1.7332 -18.5255
4.60001 1.54795 -19.3921
4.61001 1.35403 -20.166
4.62001 1.15237 -20.8431
4.63001 0.943935 -21.4192
4.64001 0.729743 -21.8912
4.65001 0.510831 -22.2561
4.66001 0.28827 -22.5115
4.67001 0.0631547 -22.6556
4.68001 -0.163402 -22.6872
4.69001 -0.390274 -22.6055
4.70001 -0.616329 -22.4104
4.71001 -0.840433 -22.1022
4.72001 -1.06145 -21.682
4.73001 -1.27827 -21.1513
4.74001 -1.48979 -20.5121
4.75001 -1.69491 -19.7672
4.76001 -1.89258 -18.9198
4.77001 -2.08178 -17.9735
4.78001 -2.26151 -16.9326
4.79001 -2.43084 -15.8018
4.80001 -2.58886 -14.5864
4.81002 -2.73472 -13.292
4.82002 -2.86764 -11.9246
4.83002 -2.98689 -10.4908
4.84002 -3.0918 -8.99737
4.85002 -3.18177 -7.45147
4.86002 -3.25628 -5.86058
4.87002 -3.31489 -4.23244
4.88002 -3.35721 -2.575
4.89002 -3.38296 -0.896389
